"DataSet","Location_ID","DateDesc","Longitude","Latitude","labCnt"
"QLDGovernment","NCD_730_1","24-03-1998",148.5996,-23.4908,17
"QLDGovernment","NCD_736_1","24-03-1998",148.8729,-23.2059,8
"QLDGovernment","NCD_744_1","25-03-1998",148.8778,-23.3474,17
"QLDGovernment","NCD_745_1","25-03-1998",148.875,-23.3234,27
"QLDGovernment","NCD_747_1","26-03-1998",148.9705,-23.1211,26
"QLDGovernment","NCD_749_1","26-03-1998",149.0844,-23.0575,8
"QLDGovernment","NCD_762_1","31-03-1998",149.0857,-23.0667,43
"QLDGovernment","NCD_768_1","31-03-1998",149.2206,-23.0222,8
"QLDGovernment","NCD_790_1","20-04-1998",149.5544,-23.41,8
"QLDGovernment","NCD_792_1","21-04-1998",149.7523,-23.6272,8
"QLDGovernment","NCD_8_1","05-10-1995",149.935,-24.5906,8
"QLDGovernment","NCD_805_1","19-08-1997",150.1628,-25.3119,8
"QLDGovernment","NCD_809_1","01-09-1999",149.7851,-23.7993,8
"QLDGovernment","NCD_810_1","02-09-1999",149.9527,-24.6767,8
"QLDGovernment","NCD_83_1","31-10-1995",149.9883,-24.7457,162
"QLDGovernment","NCD_85_1","31-10-1995",149.992,-24.7441,167
"QLDGovernment","NCD_89_1","31-10-1995",150.0005,-24.7406,172
"QLDGovernment","NCD_9_1","05-10-1995",149.9419,-24.5879,17
"QLDGovernment","NCD_902_1","28-11-2000",149.8469,-24.3127,8
"QLDGovernment","NCD_903_1","28-11-2000",149.8635,-24.3725,8
"QLDGovernment","NEG_2000_1","11-05-1992",144.9591,-17.8175,38
"QLDGovernment","NEG_2001_1","12-05-1992",144.7181,-18.1545,17
"QLDGovernment","NEG_2002_1","12-05-1992",144.8221,-18.1215,38
"QLDGovernment","NEG_2003_1","12-05-1992",144.8181,-17.8105,38
"QLDGovernment","NEG_2004_1","15-06-1992",145.0011,-17.2485,57
"QLDGovernment","NEG_2005_1","16-06-1992",144.8681,-17.3655,31
"QLDGovernment","NEG_2006_1","16-06-1992",144.5681,-17.2305,58
"QLDGovernment","NEG_2007_1","16-06-1992",144.3171,-16.9985,57
"QLDGovernment","NEG_2008_1","16-06-1992",144.1391,-16.7845,57
"QLDGovernment","NEG_2009_1","17-06-1992",142.7521,-16.5565,62
"QLDGovernment","NEG_2010_1","17-06-1992",144.0061,-16.2795,46
"QLDGovernment","NEG_2011_1","18-06-1992",144.4171,-17.9225,57
"QLDGovernment","NEG_2012_1","18-06-1992",143.7841,-18.3155,31
"QLDGovernment","NEG_2013_1","19-06-1992",144.7281,-18.6815,67
"QLDGovernment","NEG_2014_1","20-07-1992",144.7311,-16.2135,18
"QLDGovernment","NEG_2015_1","20-07-1992",144.7241,-16.3365,16
"QLDGovernment","NEG_2016_1","21-07-1992",144.5991,-16.5985,33
"QLDGovernment","NEG_2017_1","21-07-1992",144.4481,-16.6105,18
"QLDGovernment","NEG_2018_1","21-07-1992",144.3711,-17.0835,33
"QLDGovernment","NEG_2019_1","22-07-1992",144.6261,-17.5535,16
"QLDGovernment","NEG_2020_1","22-07-1992",145.3041,-18.1565,16
"QLDGovernment","NEG_2021_1","11-08-1992",144.0731,-18.3065,33
"QLDGovernment","NEG_2022_1","11-08-1992",142.4561,-18.2305,18
"QLDGovernment","NEG_2023_1","11-08-1992",142.5461,-18.3465,16
"QLDGovernment","NEG_2024_1","11-08-1992",142.7641,-18.2255,18
"QLDGovernment","NEG_2025_1","12-08-1992",142.8841,-18.2135,33
"QLDGovernment","NEG_2026_1","12-08-1992",143.4761,-18.6705,33
"QLDGovernment","NEG_2027_1","12-08-1992",143.6031,-18.7735,16
"QLDGovernment","NEG_2028_1","13-08-1992",144.0731,-18.9165,33
"QLDGovernment","NEG_2029_1","13-08-1992",144.1331,-19.2715,33
"QLDGovernment","NEG_2030_1","14-08-1992",144.6761,-18.6985,43
"QLDGovernment","NEG_2031_1","14-08-1992",144.6761,-18.6985,72
"QLDGovernment","NEG_2032_1","14-08-1992",144.6761,-18.6985,38
"QLDGovernment","NEG_2033_1","01-09-1992",143.7481,-18.3065,18
"QLDGovernment","NEG_2034_1","02-09-1992",143.8411,-18.6155,50
"QLDGovernment","NEG_2035_1","02-09-1992",144.3011,-19.2055,35
"QLDGovernment","NEG_2036_1","03-09-1992",145.1891,-21.3654,54
"QLDGovernment","NEG_2037_1","03-09-1992",145.2181,-21.4054,87
"QLDGovernment","NEG_2038_1","03-09-1992",146.0181,-21.4284,37
"QLDGovernment","NEG_2039_1","22-09-1992",145.0291,-17.0035,16
"QLDGovernment","NEG_2040_1","05-10-1992",147.2191,-19.4814,75
"QLDGovernment","NEG_2041_1","05-10-1992",147.4781,-19.4464,33
"QLDGovernment","NEG_2042_1","06-10-1992",148.6661,-20.5554,33
"QLDGovernment","NEG_2043_1","06-10-1992",148.6631,-20.3004,16
"QLDGovernment","NEG_2044_1","06-10-1992",148.4061,-20.2304,35
"QLDGovernment","NEG_2045_1","07-10-1992",147.4961,-20.6814,33
"QLDGovernment","NEG_2046_1","07-10-1992",147.2091,-20.8904,16
"QLDGovernment","NEG_2047_1","07-10-1992",147.3031,-21.2914,33
"QLDGovernment","NEG_2048_1","07-10-1992",147.4961,-21.2964,16
"QLDGovernment","NEG_2049_1","08-10-1992",147.8481,-19.8804,43
"QLDGovernment","NEG_2050_1","08-10-1992",147.7031,-19.8384,33
"QLDGovernment","NEG_2051_1","08-10-1992",147.5881,-19.7864,47
"QLDGovernment","NEG_2052_1","25-05-1993",145.6161,-16.7835,135
"QLDGovernment","NEG_2053_1","25-05-1993",145.5731,-16.7415,114
"QLDGovernment","NEG_2054_1","25-05-1993",145.3711,-16.5615,114
"QLDGovernment","NEG_2055_1","26-05-1993",145.3881,-16.5615,135
"QLDGovernment","NEG_2056_1","26-05-1993",145.3831,-16.4855,127
"QLDGovernment","NEG_2057_1","26-05-1993",145.5761,-16.6835,133
"QLDGovernment","NEG_2058_1","31-05-1993",145.1241,-17.7685,74
"QLDGovernment","NEG_2059_1","01-06-1993",143.8911,-18.2365,53
"QLDGovernment","NEG_2060_1","01-06-1993",143.5711,-18.2885,64
"QLDGovernment","NEG_2061_1","01-06-1993",143.5281,-18.2265,95
"QLDGovernment","NEG_2062_1","02-06-1993",143.4711,-18.0985,35
"QLDGovernment","NEG_2063_1","02-06-1993",143.4311,-18.0135,64
"QLDGovernment","NEG_2064_1","02-06-1993",143.3941,-18.0085,52
"QLDGovernment","NEG_2065_1","02-06-1993",143.3311,-17.9565,64
"QLDGovernment","NEG_2066_1","03-06-1993",143.3061,-17.9365,68
"QLDGovernment","NEG_2067_1","03-06-1993",143.5191,-18.4085,105
"QLDGovernment","NEG_2068_1","04-06-1993",142.8131,-18.1405,110
"QLDGovernment","NEG_2069_1","04-06-1993",142.4181,-18.1565,135
"QLDGovernment","NEG_2070_1","04-06-1993",142.9741,-18.2155,108
"QLDGovernment","NEG_2071_1","04-06-1993",143.4391,-18.2915,111
"QLDGovernment","NEG_2072_1","05-06-1993",143.5531,-18.5965,43
"QLDGovernment","NEG_2073_1","05-06-1993",143.6391,-18.5805,105
"QLDGovernment","NEG_2074_1","05-06-1993",143.8711,-18.5415,64
"QLDGovernment","NEG_2075_1","05-06-1993",144.0481,-18.5385,35
"QLDGovernment","NEG_2076_1","06-06-1993",144.1711,-18.7965,64
"QLDGovernment","NEG_2077_1","06-06-1993",144.3591,-19.2905,43
"QLDGovernment","NEG_2078_1","07-06-1993",144.4411,-19.1735,125
"QLDGovernment","NEG_2079_1","07-06-1993",144.7591,-18.2565,106
"QLDGovernment","NEG_2080_1","08-06-1993",144.3591,-17.0665,106
"QLDGovernment","NEG_2081_1","08-06-1993",144.3391,-17.0415,64
"QLDGovernment","NEG_2082_1","08-06-1993",143.8011,-17.0135,106
"QLDGovernment","NEG_2083_1","08-06-1993",143.7361,-16.9955,89
"QLDGovernment","NEG_2084_1","09-06-1993",143.4611,-16.8455,130
"QLDGovernment","NEG_2085_1","09-06-1993",143.4791,-16.8455,106
"QLDGovernment","NEG_2086_1","10-06-1993",144.0881,-16.0105,35
"QLDGovernment","NEG_2087_1","10-06-1993",144.8511,-16.4655,35
"QLDGovernment","NEG_2088_1","29-06-1993",146.9281,-20.0714,85
"QLDGovernment","NEG_2089_1","29-06-1993",146.9041,-20.3554,125
"QLDGovernment","NEG_2090_1","29-06-1993",147.0941,-20.6034,85
"QLDGovernment","NEG_2091_1","30-06-1993",147.2041,-20.8334,50
"QLDGovernment","NEG_2092_1","30-06-1993",147.5281,-20.6314,162
"QLDGovernment","NEG_2093_1","30-06-1993",147.5941,-20.5134,164
"QLDGovernment","NEG_2094_1","30-06-1993",147.7011,-21.1664,112
"QLDGovernment","NEG_2095_1","01-07-1993",147.2491,-21.2554,164
"QLDGovernment","NEG_2096_1","01-07-1993",146.8661,-21.5364,158
"QLDGovernment","NEG_2097_1","01-07-1993",146.5231,-21.2864,155
"QLDGovernment","NEG_2098_1","01-07-1993",146.1841,-20.3154,69
"QLDGovernment","NEG_2099_1","02-07-1993",145.8891,-19.8514,130
"QLDGovernment","NEG_2100_1","03-07-1993",144.9991,-20.1465,125
"QLDGovernment","NEG_2101_1","03-07-1993",144.9641,-19.9315,85
"QLDGovernment","NEG_2102_1","04-07-1993",144.6461,-19.8855,95
"QLDGovernment","NEG_2103_1","04-07-1993",144.3311,-20.1085,130
"QLDGovernment","NEG_2104_1","04-07-1993",144.3981,-20.3655,125
"QLDGovernment","NEG_2105_1","05-07-1993",144.5931,-21.1205,111
"QLDGovernment","NEG_2106_1","05-07-1993",144.8691,-21.5164,101
"QLDGovernment","NEG_2107_1","05-07-1993",145.1891,-21.8964,71
"QLDGovernment","NEG_2108_1","06-07-1993",145.2131,-22.9414,85
"QLDGovernment","NEG_2109_1","06-07-1993",146.0691,-23.2364,106
"QLDGovernment","NEG_2110_1","06-07-1993",146.1241,-23.4514,52
"QLDGovernment","NEG_2111_1","07-07-1993",146.6231,-23.3654,133
"QLDGovernment","NEG_2112_1","07-07-1993",146.6411,-23.2814,85
"QLDGovernment","NEG_2113_1","08-07-1993",145.1591,-21.8454,87
"QLDGovernment","NEG_2114_1","08-07-1993",145.1591,-21.8315,52
"QLDGovernment","NEG_2115_1","02-08-1993",145.3911,-17.0235,101
"QLDGovernment","NHC_9000_1","27-07-1988",147.1886,-19.6937,132
"QLDGovernment","NHC_9001_1","27-07-1988",147.1886,-19.6937,128
"QLDGovernment","NHC_9002_1","27-07-1988",147.205,-19.6644,133
"QLDGovernment","NHC_9003_1","27-07-1988",147.1793,-19.717,132
"QLDGovernment","NHC_9004_1","16-11-1988",147.1699,-19.6954,120
"QLDGovernment","NHC_9005_1","16-11-1988",147.1699,-19.6954,121
"QLDGovernment","NHC_9006_1","16-11-1988",147.2115,-19.6577,126
"QLDGovernment","NHC_9007_1","16-11-1988",147.191,-19.6773,120
"QLDGovernment","NLH_9000_1","30-07-1985",147.3031,-19.7584,113
"QLDGovernment","NLH_9001_1","30-07-1985",147.2992,-19.7613,116
"QLDGovernment","NLH_9002_1","30-07-1985",147.2989,-19.7612,117
"QLDGovernment","NLH_9003_1","30-07-1985",147.2893,-19.7583,116
"QLDGovernment","NLH_9004_1","30-07-1985",147.2649,-19.763,156
"QLDGovernment","NLH_9005_1","30-07-1985",147.2933,-19.7856,120
"QLDGovernment","NLH_9006_1","30-07-1985",147.2933,-19.7854,112
"QLDGovernment","NLH_9007_1","30-07-1985",147.2971,-19.7379,115
"QLDGovernment","NLH_9008_1","30-07-1985",147.2768,-19.7774,128
"QLDGovernment","NLH_9009_1","30-07-1985",147.2768,-19.7774,132
"QLDGovernment","NLH_9010_1","30-07-1985",147.2988,-19.7874,111
"QLDGovernment","NLH_9011_1","31-07-1985",147.3,-19.7869,111
"QLDGovernment","NLH_9012_1","01-08-1985",147.2629,-19.8293,131
"QLDGovernment","NLH_9013_1","01-08-1985",147.2629,-19.8293,131
"QLDGovernment","NOOP_11_1","27-10-2010",152.8809,-26.2325,15
"QLDGovernment","NOOP_146_1","12-08-2011",152.9468,-26.2097,103
"QLDGovernment","NOOP_18_1","29-10-2010",152.8941,-26.2375,13
"QLDGovernment","NOOP_196_1","08-04-2013",152.8883,-26.3091,13
"QLDGovernment","NOOP_20_1","29-10-2010",152.893,-26.2375,13
"QLDGovernment","NOOP_243_1","30-04-2013",152.8598,-26.2445,13
"QLDGovernment","NOOP_256_1","15-05-2013",152.946,-26.2995,13
"QLDGovernment","NOOP_258_1","15-05-2013",152.9701,-26.2868,155
"QLDGovernment","NOOP_260_1","07-08-2013",152.9586,-26.3148,13
"QLDGovernment","NOOP_261_1","07-08-2013",152.9584,-26.3183,13
"QLDGovernment","NOOP_264_1","07-08-2013",152.9171,-26.2178,13
"QLDGovernment","NOOP_265_1","11-03-2014",152.8766,-26.2708,150
"QLDGovernment","NOOP_266_1","11-03-2014",152.9078,-26.2374,154
"QLDGovernment","NQAS_10_1","29-08-2003",145.7766,-16.9372,107
"QLDGovernment","NQAS_100_1","28-10-2003",145.8139,-17.0147,77
"QLDGovernment","NQAS_101_1","28-10-2003",145.8166,-17.0148,64
"QLDGovernment","NQAS_102_1","29-10-2003",145.8103,-17.0195,2
"QLDGovernment","NQAS_103_1","30-10-2003",145.813,-16.9976,48
"QLDGovernment","NQAS_104_1","30-10-2003",145.8084,-16.9962,32
"QLDGovernment","NQAS_105_1","30-10-2003",145.8094,-16.9969,49
"QLDGovernment","NQAS_106_1","30-10-2003",145.8162,-16.9938,36
"QLDGovernment","NQAS_107_1","30-10-2003",145.8092,-16.9921,1
"QLDGovernment","NQAS_108_1","31-10-2003",145.8095,-16.9951,59
"QLDGovernment","NQAS_109_1","31-10-2003",145.8126,-17.0002,50
"QLDGovernment","NQAS_11_1","30-08-2003",145.7509,-16.9066,49
"QLDGovernment","NQAS_110_1","31-10-2003",145.8116,-17.0037,4
"QLDGovernment","NQAS_111_1","01-11-2003",145.8133,-17.0059,15
"QLDGovernment","NQAS_112_1","01-11-2003",145.8158,-17.0082,36
"QLDGovernment","NQAS_114_1","01-11-2003",145.8178,-17.0107,75
"QLDGovernment","NQAS_115_1","03-11-2003",145.8178,-17.0089,61
"QLDGovernment","NQAS_116_1","03-11-2003",145.82,-17.0088,59
"QLDGovernment","NQAS_119_1","03-11-2003",145.8005,-17.0238,21
"QLDGovernment","NQAS_12_1","30-08-2003",145.7338,-16.8594,45
"QLDGovernment","NQAS_120_1","03-11-2003",145.7978,-17.0264,20
"QLDGovernment","NQAS_121_1","04-11-2003",145.7974,-17.0288,34
"QLDGovernment","NQAS_122_1","04-11-2003",145.7989,-17.0397,5
"QLDGovernment","NQAS_123_1","04-11-2003",145.7989,-17.0427,6
"QLDGovernment","NQAS_124_1","05-11-2003",145.806,-16.9465,62
"QLDGovernment","NQAS_125_1","05-11-2003",145.8109,-16.9461,52
"QLDGovernment","NQAS_126_1","05-11-2003",145.8121,-16.9416,6
"QLDGovernment","NQAS_127_1","05-11-2003",145.8093,-16.9416,69
"QLDGovernment","NQAS_128_1","31-08-2007",145.8061,-16.9491,4
"QLDGovernment","NQAS_129_1","31-08-2007",145.8085,-16.9522,3
"QLDGovernment","NQAS_13_1","01-09-2003",145.7602,-16.9253,58
"QLDGovernment","NQAS_130_1","03-09-2007",145.8057,-16.9585,4
"QLDGovernment","NQAS_131_1","03-09-2007",145.8068,-16.9587,4
"QLDGovernment","NQAS_132_1","04-09-2007",145.7578,-16.9861,1
"QLDGovernment","NQAS_133_1","04-09-2007",145.7581,-16.9861,2
"QLDGovernment","NQAS_134_1","04-09-2007",145.7592,-16.9853,4
"QLDGovernment","NQAS_135_1","18-09-2007",145.7718,-17.0057,3
"QLDGovernment","NQAS_136_1","18-09-2007",145.7723,-17.0054,5
"QLDGovernment","NQAS_137_1","19-09-2007",145.7662,-17.001,5
"QLDGovernment","NQAS_138_1","19-09-2007",145.7656,-17.0008,6
"QLDGovernment","NQAS_139_1","19-09-2007",145.7631,-17.003,6
"QLDGovernment","NQAS_14_1","01-09-2003",145.717,-16.8301,61
"QLDGovernment","NQAS_140_1","20-09-2007",145.764,-17.0042,2
"QLDGovernment","NQAS_141_1","20-09-2007",145.7576,-17.0054,4
"QLDGovernment","NQAS_142_1","20-09-2007",145.7529,-17.008,1
"QLDGovernment","NQAS_143_1","20-09-2007",145.7528,-17.0079,4
"QLDGovernment","NQAS_144_1","21-09-2007",145.7695,-16.9892,4
"QLDGovernment","NQAS_145_1","21-09-2007",145.767,-16.9904,3
"QLDGovernment","NQAS_146_1","21-09-2007",145.7646,-16.9914,3
"QLDGovernment","NQAS_147_1","21-09-2007",145.763,-16.9917,1
"QLDGovernment","NQAS_148_1","22-09-2007",145.8077,-16.9488,4
"QLDGovernment","NQAS_149_1","21-09-2007",145.8083,-16.9488,5
"QLDGovernment","NQAS_15_1","01-09-2003",145.7125,-16.8356,2
"QLDGovernment","NQAS_150_1","26-09-2007",145.7441,-16.8583,6
"QLDGovernment","NQAS_151_1","26-09-2007",145.7513,-16.8534,5
"QLDGovernment","NQAS_152_1","27-09-2007",145.8033,-17.0152,4
"QLDGovernment","NQAS_153_1","27-09-2007",145.8028,-17.0146,2
"QLDGovernment","NQAS_155_1","27-09-2007",145.7942,-17.0161,2
"QLDGovernment","NQAS_156_1","27-09-2007",145.789,-17.0229,3
"QLDGovernment","NQAS_157_1","28-09-2007",145.7844,-17.0347,1
"QLDGovernment","NQAS_158_1","28-09-2007",145.7899,-17.0291,3
"QLDGovernment","NQAS_159_1","28-09-2007",145.7886,-17.0287,4
"QLDGovernment","NQAS_16_1","02-09-2003",145.7304,-16.8264,3
"QLDGovernment","NQAS_160_1","28-09-2007",145.7881,-17.0318,4
"QLDGovernment","NQAS_161_1","29-09-2007",145.7897,-17.0351,2
"QLDGovernment","NQAS_162_1","29-09-2007",145.7878,-17.0308,5
"QLDGovernment","NQAS_163_1","01-10-2007",145.7897,-17.0324,19
"QLDGovernment","NQAS_164_1","01-10-2007",145.792,-17.0326,16
"QLDGovernment","NQAS_165_1","01-10-2007",145.793,-17.0314,21
"QLDGovernment","NQAS_166_1","02-10-2007",145.7448,-16.8467,6
"QLDGovernment","NQAS_167_1","02-10-2007",145.7445,-16.8466,3
"QLDGovernment","NQAS_168_1","02-10-2007",145.743,-16.852,17
"QLDGovernment","NQAS_169_1","02-10-2007",145.7385,-16.8585,6
"QLDGovernment","NQAS_17_1","02-09-2003",145.7212,-16.8238,4
"QLDGovernment","NQAS_170_1","04-10-2007",145.8091,-16.9804,7
"QLDGovernment","NQAS_171_1","04-10-2007",145.8105,-16.9782,3
"QLDGovernment","NQAS_172_1","04-10-2007",145.8117,-16.9808,2
"QLDGovernment","NQAS_173_1","04-10-2007",145.8123,-16.9855,5
"QLDGovernment","NQAS_174_1","30-10-2007",145.7364,-16.8334,21
"QLDGovernment","NQAS_175_1","30-10-2007",145.7371,-16.8352,2
"QLDGovernment","NQAS_176_1","30-10-2007",145.7376,-16.844,37
"QLDGovernment","NQAS_177_1","31-10-2007",145.7967,-17.0211,5
"QLDGovernment","NQAS_178_1","31-10-2007",145.7973,-17.0318,20
"QLDGovernment","NQAS_179_1","01-11-2007",145.7335,-16.8487,5
"QLDGovernment","NQAS_180_1","01-11-2007",145.735,-16.8368,6
"QLDGovernment","NQAS_181_1","01-11-2007",145.7317,-16.8388,7
"QLDGovernment","NQAS_182_1","01-11-2007",145.731,-16.8391,4
"QLDGovernment","NQAS_183_1","02-11-2007",145.7444,-16.9304,22
"QLDGovernment","NQAS_184_1","02-11-2007",145.7535,-16.9183,31
"QLDGovernment","NQAS_185_1","02-11-2007",145.7559,-16.9189,65
"QLDGovernment","NQAS_186_1","04-11-2007",145.7383,-16.932,16
"QLDGovernment","NQAS_187_1","04-11-2007",145.737,-16.9111,32
"QLDGovernment","NQAS_188_1","05-11-2007",145.775,-16.9275,45
"QLDGovernment","NQAS_189_1","06-11-2007",145.7422,-16.9178,20
"QLDGovernment","NQAS_19_1","03-09-2003",145.7119,-16.875,13
"QLDGovernment","NQAS_190_1","06-11-2007",145.7481,-16.9243,33
"QLDGovernment","NQAS_191_1","06-11-2007",145.7413,-16.9101,58
"QLDGovernment","NQAS_192_1","07-11-2007",145.7851,-17.0219,19
"QLDGovernment","NQAS_193_1","07-11-2007",145.7838,-17.0077,18
"QLDGovernment","NQAS_194_1","07-11-2007",145.7859,-17.0127,32
"QLDGovernment","NQAS_195_1","08-11-2007",145.7872,-17.0156,6
"QLDGovernment","NQAS_196_1","08-11-2007",145.7797,-17.0127,7
"QLDGovernment","NQAS_197_1","22-11-2007",145.7738,-17.0088,2
"QLDGovernment","NQAS_198_1","04-12-2007",145.7001,-16.8775,10
"QLDGovernment","NQAS_199_1","05-12-2007",145.7601,-16.945,2
"QLDGovernment","NQAS_20_1","03-09-2003",145.7176,-16.8725,18
"QLDGovernment","NQAS_200_1","05-12-2007",145.7552,-16.9044,2
"QLDGovernment","NQAS_201_1","05-12-2007",145.7489,-16.9023,4
"QLDGovernment","NQAS_202_1","05-12-2007",145.7578,-16.9175,2
"QLDGovernment","NQAS_203_1","06-12-2007",145.7019,-16.8849,11
"QLDGovernment","NQAS_204_1","06-12-2007",145.7048,-16.8927,8
"QLDGovernment","NQAS_205_1","07-12-2007",145.7024,-16.9023,4
"QLDGovernment","NQAS_206_1","07-12-2007",145.708,-16.9009,6
"QLDGovernment","NQAS_207_1","07-12-2007",145.702,-16.8893,6
"QLDGovernment","NQAS_208_1","08-12-2007",145.7106,-16.8973,3
"QLDGovernment","NQAS_209_1","08-12-2007",145.707,-16.8934,10
"QLDGovernment","NQAS_21_1","03-09-2003",145.7322,-16.8636,16
"QLDGovernment","NQAS_210_1","08-12-2007",145.7135,-16.858,8
"QLDGovernment","NQAS_211_1","10-12-2007",145.7051,-16.881,7
"QLDGovernment","NQAS_212_1","10-12-2007",145.6986,-16.8812,3
"QLDGovernment","NQAS_213_1","11-12-2007",145.6895,-16.8743,5
"QLDGovernment","NQAS_214_1","11-12-2007",145.6958,-16.8741,8
"QLDGovernment","NQAS_217_1","21-05-2008",145.7265,-16.8302,17
"QLDGovernment","NQAS_218_1","21-05-2008",145.7295,-16.8308,20
"QLDGovernment","NQAS_219_1","22-05-2008",145.7209,-16.832,5
"QLDGovernment","NQAS_22_1","04-09-2003",145.731,-16.8496,5
"QLDGovernment","NQAS_220_1","22-05-2008",145.7275,-16.8271,4
"QLDGovernment","NQAS_221_1","22-05-2008",145.7293,-16.8231,7
"QLDGovernment","NQAS_222_1","23-05-2008",145.724,-16.8254,7
"QLDGovernment","NQAS_223_1","23-05-2008",145.7229,-16.8166,9
"QLDGovernment","NQAS_224_1","23-05-2008",145.719,-16.8129,5
"QLDGovernment","NQAS_225_1","23-05-2008",145.7205,-16.8442,17
"QLDGovernment","NQAS_226_1","25-05-2008",145.7434,-16.8776,13
"QLDGovernment","NQAS_227_1","25-05-2008",145.7366,-16.8716,7
"QLDGovernment","NQAS_228_1","26-05-2008",145.6966,-16.8446,6
"QLDGovernment","NQAS_229_1","26-05-2008",145.697,-16.838,6
"QLDGovernment","NQAS_23_1","04-09-2003",145.7236,-16.8518,3
"QLDGovernment","NQAS_230_1","27-05-2008",145.7485,-16.8882,3
"QLDGovernment","NQAS_231_1","27-05-2008",145.7063,-16.8202,2
"QLDGovernment","NQAS_232_1","27-05-2008",145.7066,-16.8203,2
"QLDGovernment","NQAS_233_1","28-05-2008",145.6941,-16.7806,4
"QLDGovernment","NQAS_234_1","28-05-2008",145.6938,-16.7802,3
"QLDGovernment","NQAS_235_1","28-05-2008",145.6922,-16.7823,7
"QLDGovernment","NQAS_236_1","29-05-2008",145.6915,-16.7828,2
"QLDGovernment","NQAS_237_1","29-05-2008",145.677,-16.7685,5
"QLDGovernment","NQAS_238_1","29-05-2008",145.6807,-16.7745,5
"QLDGovernment","NQAS_239_1","30-05-2008",145.7022,-16.8476,6
"QLDGovernment","NQAS_24_1","04-09-2003",145.7083,-16.8317,4
"QLDGovernment","NQAS_240_1","30-05-2008",145.7093,-16.8307,6
"QLDGovernment","NQAS_241_1","30-05-2008",145.7121,-16.8302,6
"QLDGovernment","NQAS_242_1","19-06-2008",145.6964,-16.8521,4
"QLDGovernment","NQAS_243_1","20-06-2008",145.701,-16.8526,6
"QLDGovernment","NQAS_244_1","20-06-2008",145.7024,-16.856,6
"QLDGovernment","NQAS_245_1","20-06-2008",145.7087,-16.8516,10
"QLDGovernment","NQAS_246_1","20-06-2008",145.7137,-16.8519,4
"QLDGovernment","NQAS_247_1","21-06-2008",145.7548,-16.9713,3
"QLDGovernment","NQAS_248_1","21-06-2008",145.7475,-16.9427,3
"QLDGovernment","NQAS_249_1","22-06-2008",145.7649,-16.9119,35
"QLDGovernment","NQAS_25_1","08-09-2003",145.7174,-16.8206,3
"QLDGovernment","NQAS_250_1","22-06-2008",145.7562,-16.8964,17
"QLDGovernment","NQAS_251_1","22-06-2008",145.7562,-16.8957,2
"QLDGovernment","NQAS_252_1","23-06-2008",145.7536,-16.9708,5
"QLDGovernment","NQAS_253_1","23-06-2008",145.7018,-16.8786,7
"QLDGovernment","NQAS_254_1","23-06-2008",145.7206,-16.8497,5
"QLDGovernment","NQAS_255_1","24-06-2008",145.7507,-16.9406,19
"QLDGovernment","NQAS_256_1","24-06-2008",145.753,-16.9015,44
"QLDGovernment","NQAS_257_1","24-06-2008",145.745,-16.9072,45
"QLDGovernment","NQAS_258_1","25-06-2008",145.7048,-16.831,17
"QLDGovernment","NQAS_259_1","25-06-2008",145.7008,-16.8298,5
"QLDGovernment","NQAS_26_1","08-09-2003",145.7218,-16.82,4
"QLDGovernment","NQAS_260_1","25-06-2008",145.7206,-16.8246,6
"QLDGovernment","NQAS_261_1","26-06-2008",145.7014,-16.8345,4
"QLDGovernment","NQAS_262_1","26-06-2008",145.7165,-16.8293,33
"QLDGovernment","NQAS_263_1","20-09-2018",145.9072,-17.1918,14
"QLDGovernment","NQAS_264_1","20-09-2018",145.9081,-17.1919,14
"QLDGovernment","NQAS_265_1","21-09-2018",145.9093,-17.1923,11
"QLDGovernment","NQAS_266_1","21-09-2018",145.9079,-17.193,17
"QLDGovernment","NQAS_267_1","21-09-2018",145.9089,-17.193,17
"QLDGovernment","NQAS_268_1","21-09-2018",145.9085,-17.1925,14
"QLDGovernment","NQAS_269_1","21-09-2018",145.9074,-17.193,17
"QLDGovernment","NQAS_27_1","08-09-2003",145.7249,-16.8273,34
"QLDGovernment","NQAS_28_1","08-09-2003",145.7157,-16.8263,5
"QLDGovernment","NQAS_29_1","08-09-2003",145.7091,-16.8299,4
"QLDGovernment","NQAS_3_1","27-08-2003",145.8118,-16.9859,32
"QLDGovernment","NQAS_30_1","09-09-2003",145.7232,-16.8343,1
"QLDGovernment","NQAS_31_1","09-09-2003",145.7231,-16.8366,45
